year	latitude	longitude	spd
1888	24.8	-77.4	90
1888	25.1	-78.2	100
1888	25.3	-79	110
1888	25.7	-79.9	110
1888	25.8	-80.1	110
1888	26.2	-80.9	85
1888	26.6	-82	70
1888	26.9	-83.3	80
1888	27.1	-84.7	90
1888	27.1	-86.2	95
1888	27.2	-87.6	95
1888	27.3	-88.6	95
1888	27.6	-89.4	95
1888	27.9	-90	95
1888	28.3	-90.4	95
1888	28.8	-90.6	95
1888	29.1	-90.7	95
1888	29.3	-90.8	85
1888	29.9	-90.9	75
1888	30.7	-91	70
1888	19.7	-62.3	70
1888	20.1	-63.7	70
1888	20.5	-64.9	75
1888	20.8	-66.1	75
1888	21	-67.1	80
1888	21.1	-67.9	80
1888	21.2	-68.5	85
1888	21.3	-69.2	85
1888	21.4	-70.1	90
1888	21.6	-71.3	90
1888	21.8	-72.4	95
1888	21.9	-73.6	100
1888	22.1	-74.8	105
1888	22.3	-75.9	110
1888	22.5	-77	110
1888	22.7	-78.2	110
1888	22.9	-79.7	110
1888	23	-80.8	90
1888	23	-81.9	80
1888	22.8	-82.8	75
1888	22.5	-83.7	70
1888	22.2	-84.9	70
1888	21.8	-86.1	70
1888	21.4	-87.1	70
1888	19.9	-92.3	70
1888	19.5	-93.3	85
1888	19	-94.3	75
1888	38.9	-71.9	70
1888	41.2	-70.2	70
1888	41.6	-69.9	70
1888	24.9	-89.1	75
1888	25.6	-88.2	80
1888	26.3	-87.2	85
1888	27	-86	90
1888	27.7	-84.6	95
1888	29	-83.3	95
1888	29.2	-83.1	95
1888	30.5	-81.3	70
1888	27.5	-68	70
1888	27.7	-68.7	70
1888	28.1	-69.5	70
1888	28.4	-70.5	75
1888	28.8	-71.4	75
1888	29.3	-72.3	80
1888	29.6	-72.9	80
1888	29.8	-73.5	80
1888	30.1	-74.2	85
1888	30.5	-74.7	85
1888	31	-75.1	85
1888	31.5	-75.5	85
1888	32.1	-75.8	85
1888	32.7	-75.7	85
1888	33.1	-75.5	85
1888	33.6	-75.2	85
1888	34	-75	85
1888	34.5	-74.7	85
1888	35.3	-74.2	85
1888	36.1	-73.6	80
1888	37	-73	80
1888	38	-72.3	80
1888	38.5	-71.9	80
1888	39.3	-71.2	80
1888	40	-70.4	80
1888	40.7	-69.7	80
1888	41.5	-69.1	80
1888	42.4	-68.4	80
1888	43.3	-67.6	80
1888	44.1	-66.6	80
1888	44.8	-65.2	70
1889	32.8	-74.1	70
1889	33.7	-73.1	70
1889	35.9	-71.7	70
1889	36.2	-71.6	70
1889	36.6	-71.5	70
1889	37.1	-71.5	70
1889	16.1	-61.3	70
1889	16.9	-62.3	75
1889	17.4	-63.2	80
1889	18	-64	90
1889	18.7	-65	90
1889	19.4	-66	90
1889	19.9	-66.8	90
1889	20.5	-67.5	90
1889	21.1	-68.1	90
1889	21.7	-68.5	90
1889	22.4	-68.7	90
1889	23.3	-68.7	90
1889	24.7	-68.5	90
1889	25.8	-67.9	90
1889	27	-66.9	90
1889	28.3	-66.3	90
1889	29.2	-66.3	90
1889	29.9	-66.4	90
1889	30.9	-66.5	90
1889	32	-67	90
1889	32.6	-67.4	90
1889	33.1	-67.7	90
1889	33.5	-68	90
1889	34	-68.3	90
1889	34.3	-68.5	90
1889	34.7	-68.8	90
1889	35.1	-69.2	90
1889	35.5	-69.5	90
1889	36	-69.8	90
1889	36.3	-70	85
1889	36.6	-70.2	80
1889	37	-70.4	80
1889	37.4	-70.7	75
1889	37.7	-71.1	70
1889	38	-71.6	70
1889	32.1	-54.1	70
1889	32.9	-52.4	70
1889	33.6	-50.7	70
1889	34	-49	70
1889	34.1	-47.7	70
1889	34.2	-46.3	70
1889	34.3	-44.8	70
1889	34.5	-43	70
1889	34.5	-41.1	70
1889	34.6	-39	70
1889	34.8	-37.1	70
1889	35.3	-35	70
1889	35.8	-32.9	70
1889	19.1	-84.6	75
1889	19.3	-85.5	85
1889	19.4	-86.5	95
1889	19.5	-87.7	90
1889	19.5	-88.6	75
1889	19.6	-91.3	70
1889	19.8	-92.3	85
1889	20.2	-92.9	85
1889	20.9	-93.1	85
1889	21.3	-93.1	85
1889	21.7	-93.1	85
1889	22.2	-93.1	85
1889	22.6	-93	85
1889	23	-93	85
1889	23.5	-93	85
1889	24.1	-92.9	85
1889	24.7	-92.8	85
1889	25.2	-92.7	85
1889	26.1	-92.4	85
1889	27	-92	80
1889	27.9	-91.4	75
1889	28.6	-90.6	70
1889	29.1	-89.8	70
1890	16.6	-54.3	85
1890	17.3	-55.7	90
1890	18	-57	95
1890	18.6	-58.3	100
1890	19.3	-59.6	105
1890	20	-60.9	105
1890	20.7	-62.1	105
1890	21.3	-63.3	105
1890	22	-64.5	105
1890	22.8	-65.7	105
1890	23.9	-66.9	100
1890	25	-68	95
1890	26.1	-69.1	90
1890	27.2	-69.7	85
1890	28.3	-69.8	85
1890	29.4	-69.6	85
1890	30.5	-69.2	85
1890	31.7	-68.4	85
1890	32.9	-67.1	85
1890	34.5	-65.4	85
1890	36.4	-63.4	85
1890	38.8	-61	85
1890	41.6	-58.4	85
1890	44.5	-55.4	80
1890	47.2	-52.2	70
1890	14.3	-80.3	80
1890	14.4	-81.3	80
1890	14.5	-82.3	80
1890	14.7	-83.3	80
1891	23.4	-94.2	75
1891	24	-94.5	80
1891	24.7	-94.8	80
1891	25.4	-95.1	80
1891	26.2	-95.4	80
1891	27.1	-95.6	80
1891	28.1	-95.6	80
1891	28.8	-95.5	80
1891	29.2	-95.4	70
1891	13.3	-58	90
1891	13.9	-59.4	100
1891	14.7	-61.1	110
1891	15.3	-62.5	110
1891	16	-64	105
1891	16.5	-65	100
1891	17	-66.1	95
1891	17.5	-67.1	90
1891	18	-68	85
1891	18.7	-68.4	85
1891	19.6	-68.6	85
1891	20.3	-68.9	85
1891	21	-69.5	85
1891	21.5	-70.2	85
1891	21.8	-71	85
1891	22.1	-71.7	85
1891	22.5	-72.6	85
1891	22.9	-73.5	85
1891	23.3	-74.5	85
1891	23.8	-75.5	85
1891	24.3	-76.7	85
1891	24.6	-77.5	85
1891	24.8	-78.2	80
1891	25.1	-78.9	75
1891	25.3	-79.7	70
1891	25.4	-80.2	70
1891	21.8	-63.9	70
1891	22.3	-64.7	75
1891	22.8	-65.5	80
1891	23.4	-66.2	85
1891	23.9	-66.9	85
1891	24.6	-67.6	85
1891	25.2	-68.3	85
1891	26	-69	85
1891	27.1	-69.7	85
1891	28.3	-70.3	85
1891	29.6	-71	85
1891	31	-71.4	85
1891	32.7	-71.5	85
1891	34.7	-71.3	85
1891	36.8	-70.3	85
1891	39.5	-68	85
1891	42.6	-64.6	80
1891	45.8	-60.9	75
1891	48.6	-57.9	70
1891	26	-57.5	70
1891	26.6	-58.3	70
1891	27.2	-59	75
1891	28.1	-60	80
1891	28.8	-60.7	80
1891	29.5	-61.5	85
1891	30	-62.1	85
1891	30.5	-62.7	85
1891	31	-63.3	85
1891	31.5	-63.7	85
1891	32	-64	85
1891	32.5	-64.1	85
1891	32.9	-64.1	85
1891	33.3	-64	85
1891	34	-63.5	85
1891	34.8	-62.7	85
1891	35.6	-61.8	85
1891	36.3	-60.7	85
1891	37	-59.1	85
1891	37.5	-57.3	85
1891	37.9	-55.5	85
1891	38.2	-53.8	85
1891	38.2	-52.3	85
1891	38.2	-50.8	80
1891	38.2	-49.3	80
1891	38.2	-47.8	75
1891	26.6	-59.7	70
1891	27.1	-60.4	75
1891	27.7	-61.3	80
1891	28.3	-62	80
1891	28.9	-62.7	85
1891	29.4	-63.4	85
1891	30	-64	85
1891	30.8	-64.6	85
1891	31.8	-65.4	85
1891	32.7	-66	85
1891	33.5	-66.7	85
1891	34.6	-67.5	85
1891	35.3	-68.1	85
1891	36.5	-68.7	85
1891	38	-68.8	75
1891	21.3	-65.6	70
1891	22.4	-65.8	75
1891	23.4	-66	75
1891	24.5	-66.2	75
1891	25.6	-66.3	75
1891	26.7	-66.2	75
1891	27.7	-66.1	75
1891	28.8	-66	75
1891	29.7	-65.9	75
1891	30.3	-65.9	75
1891	31	-65.8	75
1891	32	-65.7	75
1891	33.4	-65.5	75
1891	35.3	-65.3	75
1891	37.2	-64.9	75
1891	39	-63.9	70
1892	15.4	-46.6	70
1892	16.1	-47.5	75
1892	16.8	-48.2	75
1892	17.4	-48.8	80
1892	18.1	-49.4	85
1892	18.7	-49.9	85
1892	19.3	-50.4	85
1892	19.9	-50.9	85
1892	20.5	-51.3	85
1892	21.2	-51.8	85
1892	22	-52.3	85
1892	22.9	-52.7	85
1892	23.8	-53.1	85
1892	24.7	-53.4	85
1892	25.6	-53.6	85
1892	26.4	-53.8	85
1892	27.3	-54	85
1892	28.1	-54.1	85
1892	29	-54.3	85
1892	29.8	-54.4	85
1892	30.7	-54.5	85
1892	31.7	-54.6	85
1892	32.9	-54.5	85
1892	34.5	-54	85
1892	36.1	-53.2	85
1892	37.6	-52.2	85
1892	38.9	-50.9	85
1892	40.3	-49.3	85
1892	41.5	-47.3	85
1892	42.8	-45	85
1892	44	-42.3	80
1892	45.1	-39.3	75
1892	46.1	-36.3	70
1892	16.2	-24.8	70
1892	16.4	-25.5	75
1892	16.6	-26.2	80
1892	16.9	-27	85
1892	17.1	-27.7	85
1892	17.3	-28.4	85
1892	17.4	-29.2	85
1892	17.6	-30	85
1892	18	-31.1	85
1892	18.4	-32.3	85
1892	18.9	-33.4	85
1892	19.4	-34.5	85
1892	19.9	-35.6	85
1892	20.5	-36.7	85
1892	21	-37.8	85
1892	21.5	-38.9	85
1892	22	-39.8	85
1892	22.4	-40.6	85
1892	22.9	-41.4	85
1892	23.4	-42.2	85
1892	23.9	-43.1	85
1892	24.5	-44	85
1892	25	-44.9	85
1892	25.6	-45.8	85
1892	26.1	-46.6	85
1892	26.7	-47.4	85
1892	27.2	-48.2	85
1892	27.7	-48.9	85
1892	28.3	-49.5	80
1892	29	-50	80
1892	29.8	-50.4	80
1892	30.6	-50.7	75
1892	31.6	-50.9	70
1892	32.6	-50.7	70
1892	33.7	-50.3	70
1892	11.1	-62	70
1892	11.2	-63.2	75
1892	11.3	-64.4	80
1892	11.5	-65.7	80
1892	11.6	-67	85
1892	11.8	-68.3	85
1892	12	-69.6	85
1892	12.2	-70.8	85
1892	12.4	-72	85
1892	12.5	-73.1	85
1892	12.7	-74.3	85
1892	12.9	-75.6	85
1892	13.1	-76.9	85
1892	13.4	-78.3	85
1892	13.7	-79.5	85
1892	14	-80.5	85
1892	14.3	-81.3	85
1892	14.6	-82.1	85
1892	15	-83	85
1892	15.5	-84.1	80
1892	15.9	-85.1	75
1892	16.4	-86.2	80
1892	16.9	-87.2	85
1892	17.4	-88.3	85
1892	19.3	-93	70
1892	19.5	-93.5	75
1892	19.8	-94.1	80
1892	20	-94.7	85
1892	20.3	-95.4	85
1892	20.6	-96	85
1892	20.9	-96.6	80
1892	21.3	-97.3	70
1892	27.5	-69.1	70
1892	28	-68.3	70
1892	28.5	-67.7	75
1892	29	-67	80
1892	29.6	-66.2	80
1892	30.1	-65.6	80
1892	30.6	-64.9	80
1892	31	-64.3	80
1892	31.5	-63.4	80
1892	32	-62.6	75
1892	32.5	-61.7	70
1893	14	-82	70
1893	14.7	-82.9	85
1893	15.4	-83.9	75
1893	16	-84.9	70
1893	16.7	-86	80
1893	17.2	-87	80
1893	17.9	-88.2	80
1893	15.4	-60.8	70
1893	16	-61.8	75
1893	16.6	-62.9	80
1893	17.2	-63.9	90
1893	17.6	-64.9	100
1893	18	-65.9	100
1893	18.5	-67	90
1893	19	-68	95
1893	19.6	-68.9	100
1893	20.2	-69.7	100
1893	20.9	-70.4	105
1893	21.8	-71.2	105
1893	22.5	-72.1	105
1893	23.2	-72.9	105
1893	24	-73.8	105
1893	24.8	-74.7	105
1893	25.7	-75.4	105
1893	26.7	-75.7	105
1893	27.9	-75.8	105
1893	29.1	-75.5	100
1893	30.8	-75	95
1893	32.7	-73.8	90
1893	34.8	-72.3	90
1893	37	-70.6	90
1893	39.5	-68.6	80
1893	42.2	-66.3	70
1893	16.1	-45.9	70
1893	16.3	-46.9	75
1893	16.5	-47.9	80
1893	16.8	-48.9	85
1893	17.2	-49.9	85
1893	17.6	-51.3	85
1893	18	-52.9	85
1893	18.5	-54.5	85
1893	19.1	-55.8	85
1893	19.7	-57	85
1893	20.3	-58.1	85
1893	21	-59.2	85
1893	21.6	-60.3	85
1893	22.2	-61.4	85
1893	22.7	-62.4	85
1893	23.3	-63.5	85
1893	23.9	-64.6	85
1893	24.4	-65.8	85
1893	25.2	-67.1	85
1893	26.1	-68.4	90
1893	27.1	-69.8	95
1893	28.4	-70.7	100
1893	29.8	-71.6	100
1893	31.4	-72.5	100
1893	33.1	-73.2	100
1893	35	-73.7	95
1893	36.8	-74	85
1893	38.6	-73.9	80
1893	40.7	-73.9	75
1893	38.4	-66.1	70
1893	40.2	-64.7	80
1893	41.9	-62.7	85
1893	43.4	-60.8	85
1893	44.8	-58.8	85
1893	46.1	-56.8	85
1893	47.3	-54.7	80
1893	48.4	-52.5	70
1893	17	-37.4	70
1893	17.5	-39.6	75
1893	18	-41.9	80
1893	18.6	-44	85
1893	19.2	-45.8	85
1893	19.8	-47.6	85
1893	20.5	-49.4	85
1893	21	-51	85
1893	21.4	-52.5	85
1893	21.7	-54	85
1893	21.9	-55.5	85
1893	22	-57	90
1893	22.1	-58.5	95
1893	22.3	-60	100
1893	22.4	-61.4	105
1893	22.5	-62.7	105
1893	22.6	-63.9	105
1893	22.8	-64.9	105
1893	22.9	-65.9	105
1893	23	-67	105
1893	23.2	-68.1	105
1893	23.5	-69.3	105
1893	23.8	-70.4	105
1893	24.1	-71.6	105
1893	24.4	-72.9	105
1893	24.7	-74.2	105
1893	25.1	-75.6	105
1893	25.5	-76.9	105
1893	26.1	-78	105
1893	27	-78.9	105
1893	28	-79.8	105
1893	29	-80.3	105
1893	29.7	-80.6	100
1893	30.6	-80.7	100
1893	31.7	-81.1	100
1893	32.1	-81.2	90
1893	33.9	-81.1	75
1893	14.4	-32.8	70
1893	14.8	-33.4	75
1893	15.1	-34	75
1893	15.4	-34.6	80
1893	15.8	-35.3	80
1893	16.1	-35.9	85
1893	16.5	-36.5	85
1893	17	-37.1	85
1893	17.5	-37.8	85
1893	18.1	-38.4	85
1893	18.7	-39	85
1893	19.3	-39.6	85
1893	20.1	-40.1	85
1893	21	-40.7	85
1893	22.1	-41.1	85
1893	23.3	-41.4	85
1893	24.6	-41.3	85
1893	26	-41	85
1893	27.4	-40.3	85
1893	28.9	-39.1	85
1893	30.5	-37.6	85
1893	32.1	-35.9	85
1893	33.8	-34	85
1893	35.3	-32.3	85
1893	37.3	-30.5	80
1893	39.3	-28.5	75
1893	40.9	-26.5	70
1893	25.2	-92.5	75
1893	26.4	-93	85
1893	27.4	-92.8	85
1893	27.9	-92.3	85
1893	28.3	-91.9	85
1893	29	-91.3	85
1893	29.2	-91.1	85
1893	29.8	-90.5	70
1893	12.1	-43	70
1893	12.3	-43.9	75
1893	12.5	-44.9	80
1893	12.8	-45.9	85
1893	13	-46.9	90
1893	13.3	-48	95
1893	13.6	-49	100
1893	14	-50	105
1893	14.4	-50.9	105
1893	14.8	-51.6	105
1893	15.2	-52.2	105
1893	15.7	-52.7	105
1893	16.3	-53.2	105
1893	16.9	-53.7	105
1893	17.6	-54.2	105
1893	18.2	-54.7	105
1893	18.8	-55.2	105
1893	19.3	-55.7	105
1893	19.8	-56.2	105
1893	20.3	-56.7	105
1893	20.8	-57.2	105
1893	21.2	-57.7	105
1893	21.5	-58.2	105
1893	21.8	-58.7	105
1893	22	-59.2	105
1893	22.2	-59.8	105
1893	22.4	-60.4	105
1893	22.6	-61	105
1893	22.8	-61.7	105
1893	22.9	-62.5	105
1893	23.1	-63.3	105
1893	23.3	-64.2	105
1893	23.5	-65.1	105
1893	23.7	-66	105
1893	23.9	-66.9	105
1893	24.1	-67.8	105
1893	24.3	-68.7	105
1893	24.5	-69.5	105
1893	24.8	-70.3	105
1893	25	-71.2	105
1893	25.2	-72.2	105
1893	25.5	-73.2	105
1893	25.8	-74.2	105
1893	26.1	-75.2	105
1893	26.4	-76.2	105
1893	26.8	-77.1	105
1893	27.2	-78.1	105
1893	27.6	-79	105
1893	28.2	-79.7	105
1893	29.3	-80.6	105
1893	30.8	-80.8	105
1893	32.6	-79.7	105
1893	33	-79.5	105
1893	35	-78.6	80
1893	19	-85	75
1893	19.7	-85.8	85
1893	20.3	-86.5	85
1893	21	-87.3	80
1893	21.7	-88	80
1893	22.4	-88.7	80
1893	23.1	-89.2	85
1893	23.8	-89.7	85
1893	24.5	-90.2	85
1893	25.1	-90.6	85
1893	25.7	-90.8	85
1893	26.2	-91	85
1893	26.9	-91	95
1893	27.6	-90.9	105
1893	28.4	-90.5	115
1893	29.1	-90	115
1893	29.3	-89.8	115
1893	29.9	-89.3	95
1893	30.3	-88.9	95
1893	30.5	-88.7	85
1894	18.6	-52.1	70
1894	19.3	-53.3	75
1894	20	-54.5	75
1894	20.7	-55.5	80
1894	21.4	-56.4	80
1894	22.1	-57.1	85
1894	22.7	-57.6	85
1894	23.4	-58	85
1894	24	-58.4	85
1894	24.7	-58.8	85
1894	25.4	-59.2	85
1894	26.1	-59.5	85
1894	26.8	-59.7	85
1894	27.6	-59.7	85
1894	28.4	-59.5	90
1894	29.3	-59.2	95
1894	30.1	-58.8	100
1894	30.9	-58.3	100
1894	31.8	-57.7	100
1894	32.7	-56.9	100
1894	33.6	-56	100
1894	34.7	-54.9	100
1894	36.2	-53.4	100
1894	38	-51.6	100
1894	40	-49.6	100
1894	42.3	-47.3	90
1894	45	-44.5	80
1894	48	-41.4	75
1894	51.3	-38	70
1894	54	-35.7	70
1894	14	-55.5	70
1894	14.1	-56.3	80
1894	14.3	-57.5	85
1894	14.5	-58.6	90
1894	14.7	-59.7	95
1894	14.9	-61.1	100
1894	15.3	-62.7	105
1894	15.8	-64.2	105
1894	16.2	-65.5	105
1894	16.6	-66.7	105
1894	17	-67.9	100
1894	17.6	-69.3	95
1894	18.3	-71	90
1894	18.8	-72.7	75
1894	19.4	-74.3	80
1894	19.9	-75.8	85
1894	20.5	-77	70
1894	20.9	-78.2	70
1894	21.4	-79.4	70
1894	21.8	-80.6	70
1894	24	-82	70
1894	24.7	-82	70
1894	25	-82	80
1894	26.3	-82	90
1894	26.5	-82	90
1894	27.6	-81.7	75
1894	30.4	-81	70
1894	31.2	-80.9	75
1894	32	-80.7	80
1894	32.3	-80.7	80
1894	33	-80.3	70
1894	36.5	-75.4	70
1894	37	-75	75
1894	37.5	-74.5	70
1894	17.7	-83	70
1894	18.3	-83.4	75
1894	18.9	-83.8	75
1894	19.5	-84.2	80
1894	20	-84.5	85
1894	20.6	-84.9	90
1894	21.2	-85.3	90
1894	21.7	-85.6	95
1894	22	-85.9	95
1894	22.5	-86.2	100
1894	23	-86.5	100
1894	23.7	-87	105
1894	24.3	-87.5	105
1894	24.7	-87.7	105
1894	25.2	-88.1	105
1894	25.7	-88.3	105
1894	26.1	-88.4	105
1894	26.6	-88.4	105
1894	27.1	-88.4	105
1894	27.7	-88.3	105
1894	28.7	-87.7	105
1894	29.7	-86.3	105
1894	30.2	-85.5	105
1894	30.7	-84.7	85
1894	31.7	-83	70
1894	39.4	-74	75
1894	40.7	-72.9	75
1894	13.2	-60.3	75
1894	13.8	-60.9	85
1894	14.5	-61.5	85
1894	14.9	-62.1	85
1894	15.4	-62.8	85
1894	15.9	-63.4	85
1894	16.7	-64	85
1894	17.5	-64.5	85
1894	18.1	-64.9	85
1894	18.7	-65.2	85
1894	19.3	-65.5	85
1894	20.2	-65.8	85
1894	20.9	-66	85
1894	21.7	-66.2	85
1894	22.5	-66.5	85
1894	23.1	-66.5	85
1894	23.7	-66.6	95
1894	24.3	-66.6	105
1894	25	-66.7	115
1894	26.1	-66.7	115
1894	27.4	-66.6	115
1894	28.2	-66.3	115
1894	29	-65.7	110
1894	30	-64.7	105
1894	31.1	-63.2	100
1894	32.3	-61.7	95
1894	33.3	-60.3	90
1894	34.1	-59.3	85
1894	34.8	-58.4	85
1894	35.4	-57.7	85
1894	36	-57	85
1894	36.7	-56.3	80
1894	37.3	-55.8	80
1894	37.7	-55.5	75
1894	38	-55.2	70
1894	38.4	-54.8	70
1894	24.5	-70.6	70
1894	24.9	-71.8	75
1894	25.5	-73	75
1894	25.8	-73.5	80
1894	26.2	-74.2	85
1894	26.6	-74.3	85
1894	27	-74	85
1894	28	-72.6	85
1894	29	-71	85
1894	30	-69.5	85
1894	31	-68	85
1894	32.9	-65.4	85
1894	34.9	-62.4	85
1894	37.1	-59.4	85
1894	39	-57	85
1894	41.1	-54.4	85
1894	43.2	-51.5	90
1894	44.7	-48.7	90
1894	45.8	-45.8	95
1894	46.4	-44.1	95
1894	47	-42.6	95
1894	47.6	-41.3	90
1894	48.1	-40	85
1894	48.6	-38.8	85
1894	49	-37.6	85
1894	49.4	-36.3	80
1894	49.9	-35	80
1894	50.5	-33.4	75
1894	51.3	-31.5	70
1895	15.5	-68.7	70
1895	15.8	-70.2	75
1895	16	-71.7	75
1895	16.4	-73.3	80
1895	16.9	-75.1	80
1895	17.4	-77	80
1895	18	-79	85
1895	18.4	-80.2	85
1895	18.8	-81.3	85
1895	19.4	-82.9	85
1895	20.2	-84.5	85
1895	20.9	-85.8	85
1895	21.5	-87	85
1895	22.1	-88	85
1895	22.6	-89	85
1895	23	-89.9	85
1895	23.3	-90.5	85
1895	23.6	-91.4	85
1895	24	-92.3	85
1895	24.3	-93.1	90
1895	24.5	-93.9	95
1895	24.6	-94.7	95
1895	24.7	-95.5	95
1895	24.8	-96.3	95
1895	24.9	-97.1	95
1895	13.6	-66.6	70
1895	13.8	-67.9	75
1895	13.9	-69.2	80
1895	14	-70.4	85
1895	14.1	-71.5	90
1895	14.3	-73	90
1895	14.6	-74.5	90
1895	15	-76	90
1895	15.3	-77.5	90
1895	15.7	-79.5	90
1895	16.1	-81	90
1895	16.5	-81.5	90
1895	17.1	-81.8	90
1895	17.7	-82	90
1895	18.3	-82	90
1895	18.9	-82	90
1895	19.5	-82	90
1895	20.1	-82	90
1895	20.7	-81.7	90
1895	21.3	-81.3	90
1895	22.2	-80.7	85
1895	23.4	-80	85
1895	24.8	-79.2	90
1895	26.2	-78.4	90
1895	27.1	-77.5	90
1895	27.8	-76.5	90
1895	28.5	-75.2	90
1895	29.2	-73.5	90
1895	29.9	-71.7	90
1895	30.4	-70.2	90
1895	30.9	-68.9	90
1895	31.5	-67	90
1895	32.7	-63.8	90
1895	34.2	-59.5	90
1895	34.9	-54.9	90
1895	35	-51.5	85
1895	34.7	-48.6	75
1896	25.6	-85.2	75
1896	26.3	-85.6	85
1896	27	-86	85
1896	27.7	-86.2	85
1896	28.4	-86.5	85
1896	29	-86.6	85
1896	29.7	-86.7	85
1896	30.4	-86.5	85
1896	30.5	-86.4	85
1896	15.3	-62.4	80
1896	15.8	-63.3	85
1896	16.3	-64.2	85
1896	16.9	-65.1	85
1896	17.5	-66	85
1896	18.1	-66.9	85
1896	18.6	-67.8	75
1896	19	-68.6	80
1896	19.3	-69.2	85
1896	19.7	-69.9	85
1896	20	-70.6	85
1896	20.3	-71.4	85
1896	20.6	-72.2	85
1896	20.9	-73.1	85
1896	21.2	-73.9	85
1896	21.5	-74.7	85
1896	21.8	-75.4	85
1896	22.2	-76.2	85
1896	22.7	-76.8	85
1896	23.3	-77.2	90
1896	23.9	-77.3	95
1896	24.5	-77.3	100
1896	25.2	-77.2	100
1896	25.9	-77	100
1896	26.5	-76.8	100
1896	27.2	-76.4	100
1896	27.8	-75.8	100
1896	28.5	-75	100
1896	29.1	-74.1	100
1896	29.8	-73.2	100
1896	30.4	-72.3	100
1896	31.3	-71.5	100
1896	32.4	-70.7	100
1896	33.6	-70	100
1896	34.6	-69.5	100
1896	35.4	-69.2	100
1896	36.2	-69.1	100
1896	37	-69.1	95
1896	37.8	-69.1	90
1896	38.6	-69.3	85
1896	39.3	-69.7	80
1896	40	-70.2	75
1896	41	-70.6	70
1896	41.2	-70.6	70
1896	20.6	-64.5	70
1896	21.1	-65.3	75
1896	21.6	-66.2	80
1896	22.1	-67.2	85
1896	22.7	-68.3	85
1896	23.4	-69.4	85
1896	24.1	-70.5	85
1896	24.9	-71.5	85
1896	25.8	-72.4	85
1896	26.9	-73.3	85
1896	28	-74	85
1896	29.2	-74.1	85
1896	30.4	-73.8	85
1896	31.7	-72.7	85
1896	33	-71	85
1896	34.4	-69	85
1896	36	-66.9	85
1896	37.5	-64.7	85
1896	38.9	-62.7	85
1896	40.2	-60.8	85
1896	41.3	-58.9	85
1896	42.5	-57	85
1896	43.8	-55	85
1896	45.2	-52.9	85
1896	46.7	-50.5	85
1896	48.2	-47.9	85
1896	49.7	-45	85
1896	51.2	-41.9	85
1896	52.8	-38.8	85
1896	54.3	-35.7	80
1896	55.8	-32.5	80
1896	57.1	-29.3	75
1896	58.2	-26.1	70
1896	59.2	-22.9	70
1896	17.7	-77.4	70
1896	18	-78.7	75
1896	18.5	-80	80
1896	18.8	-80.9	85
1896	19.1	-81.9	90
1896	19.4	-82.8	95
1896	19.7	-83.7	100
1896	20.1	-84.2	105
1896	20.6	-84.9	110
1896	21.4	-85.3	110
1896	22.3	-85.5	110
1896	23.8	-85.3	110
1896	25.3	-85.1	110
1896	27	-84.2	110
1896	29.2	-83.1	110
1896	29.6	-82.9	100
1896	32.2	-81.2	85
1896	35.7	-79.2	70
1896	32.7	-75.3	75
1896	33.5	-74.7	85
1896	34.3	-73.9	85
1896	35.1	-73.1	85
1896	35.8	-72.3	85
1896	36.6	-71.4	85
1896	37.3	-70.6	85
1896	38	-69.8	85
1896	38.6	-68.9	80
1896	39.3	-68	75
1896	40	-67.2	70
1896	11.4	-52.8	70
1896	12	-53.7	75
1896	12.6	-54.6	80
1896	13.4	-55.3	85
1896	14.2	-55.7	85
1896	15.1	-55.9	85
1896	16.1	-56	85
1896	17.2	-56	85
1896	18.3	-55.8	85
1896	19.4	-55.5	85
1896	20.4	-55	85
1896	21.4	-54.3	85
1896	22.3	-53.6	85
1896	23.1	-52.9	85
1896	23.9	-52.3	85
1896	24.7	-51.7	85
1896	25.4	-51.2	85
1896	26.1	-50.6	85
1896	26.7	-50	85
1896	27.3	-49.4	85
1896	27.9	-48.8	85
1896	28.5	-48.1	85
1896	29.1	-47.5	85
1896	29.7	-46.8	85
1896	30.3	-46.1	85
1896	30.9	-45.4	85
1896	31.5	-44.6	85
1896	32.3	-43.6	85
1896	33.3	-42.4	85
1896	34.5	-41.1	85
1896	35.6	-40.3	85
1896	37	-39.3	85
1896	38.4	-39	85
1896	39.8	-39.7	85
1896	40.4	-41	80
1896	40.4	-41.5	80
1896	40.1	-42.1	80
1896	39.6	-42.6	75
1896	39	-43	75
1896	38.5	-43	75
1896	37.9	-42.5	70
1896	37.4	-41.7	70
1897	15	-31.7	70
1897	15.3	-32.8	75
1897	15.6	-33.9	75
1897	16	-35	80
1897	16.4	-36.1	80
1897	16.9	-37.2	85
1897	17.5	-38.3	85
1897	18.1	-39.5	85
1897	18.8	-40.8	85
1897	19.5	-42.2	85
1897	20.3	-43.5	85
1897	21.1	-44.8	85
1897	22	-46.2	85
1897	22.9	-47.5	85
1897	23.9	-48.8	85
1897	25	-49.8	85
1897	26.2	-50.2	85
1897	27.5	-50.2	85
1897	28.6	-49.9	85
1897	29.6	-49.4	85
1897	30.4	-48.7	85
1897	31.3	-48	85
1897	32.2	-47.2	85
1897	33.2	-46.4	85
1897	34.4	-45.5	85
1897	35.6	-44.3	85
1897	37	-42.5	85
1897	38.7	-40.2	85
1897	40.8	-37.3	85
1897	43	-34.5	80
1897	44.8	-31.9	80
1897	46.3	-29.4	75
1897	25.4	-83.6	75
